OTU	Size	Taxonomy
Cellulomonas	0.00212813867150207	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Cellulomonadaceae;Cellulomonas
Cellulophaga	1.87554859510696e-05	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Cellulophaga
Cellulosimicrobium	0.000380645182388291	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Promicromonosporaceae;Cellulosimicrobium
Cellvibrio	0.00121970034647025	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alteromonadaceae;Cellvibrio
Cenarchaeum	8.37571986043799e-05	Archaea;Crenarchaeota;Thaumarchaeota;Cenarchaeales;Cenarchaeaceae;Cenarchaeum
Cetobacterium	0.000122497658701517	Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Fusobacteriaceae;Cetobacterium
Chelativorans	0.0034726699953264	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Chelativorans
Chelatococcus	8.97583479734879e-05	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Chelatococcus
Chelonobacter	1.40685932908028e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Chelonobacter
Chitinimonas	9.25284181358413e-05	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Chitinimonas
Chitinophaga	0.00425625454152296	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;NA;Chitinophaga
Chondromyces	0.00309096391574871	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Chondromyces
Chromobacterium	1.25284595352766e-05	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Chromobacterium
Chromohalobacter	2.68931512761968e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Chromohalobacter
Chroococcidiopsis	0.0004426122800094	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Xenococcaceae;Chroococcidiopsis
Chryseobacterium	0.0086435186664113	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Chryseobacterium
Chthoniobacter	0.131209120338731	Bacteria;Verrucomicrobia;Spartobacteria;Spartobacteriales;Spartobacteriaceae;Chthoniobacter
Citricoccus	0.000189141374138001	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Citricoccus
Citrobacter	0.000381575561770597	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Citrobacter
Clavibacter	0.000413191483848885	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Clavibacter
Cloacibacillus	9.00397705108626e-05	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Cloacibacillus
Clostridium	0.0778315850019233	Bacteria;Tenericutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae;Clostridium
Clostridium_1	0.396889730965436	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium
Clostridium_2	4.45241896881257e-05	Bacteria;Firmicutes;Clostridia;Clostridiales;ClostridialesFamilyXI.IncertaeSedis;Clostridium
Clostridium_3	0.0677938893859596	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Clostridium
Clostridium_4	0.154666521765646	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium
Cobetia	0.000132318021866223	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Cobetia
Cohaesibacter	5.10742840234278e-05	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Cohaesibacteraceae;Cohaesibacter
Cohnella	0.000432202116510391	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Cohnella
Collimonas	0.00261645649112963	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Collimonas
Collinsella	0.00232618299473358	Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Collinsella
Colwellia	0.00345645269630016	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Colwellia
Comamonas	0.00714546371295827	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas
Conchiformibius	0.00120935315587763	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Conchiformibius
Congregibacter	0.066253535443984	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;OM60;Congregibacter
Coprobacillus	0.00161997199802172	Bacteria;Tenericutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae;Coprobacillus
Coprococcus	0.0661870855323453	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus
Coprothermobacter	0.000104787646499949	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermodesulfobiaceae;Coprothermobacter
Corallococcus	4.53342058620117e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;Corallococcus
Corynebacterium	0.293095674786415	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
Coxiella	0.00590881938666153	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella
Crenothrix	0.64731719562458	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Crenotrichaceae;Crenothrix
Croceibacter	2.22290591883626e-05	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Croceibacter
Crocosphaera	1.91208857459063e-05	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Cyanobacteriaceae;Crocosphaera
Cronobacter	3.17081852372224e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Cronobacter
Crossiella	0.00450684437093487	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae;Crossiella
Cryobacterium	0.000405353854660684	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Cryobacterium
Cryocola	0.000297445036320114	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Cryocola
Cryptosporangium	0.00102589907630473	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Cryptosporangiaceae;Cryptosporangium
Cupriavidus	0.0307964408915171	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus
Curtobacterium	0.00123499846555185	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Curtobacterium
Curvibacter	0.000169000928285973	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Curvibacter
Cyanobacterium	0.00328217289027654	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Cyanobacteriaceae;Cyanobacterium
Cyclobacterium	7.20441827043358e-05	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cyclobacteriaceae;Cyclobacterium
Cycloclasticus	0.00141014609292598	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Piscirickettsiaceae;Cycloclasticus
Cystobacter	0.0026384481074835	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacteraceae;Cystobacter
Cytophaga	0.0725975024883987	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae;Cytophaga
Dactylosporangium	0.00456395925252127	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micromonosporaceae;Dactylosporangium
DCE29	5.80284242919796e-05	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Thermodesulfovibrionaceae;DCE29
Dechloromonas	0.00834121547333484	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Dechloromonas
Deefgea	0.00014857314371708	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Deefgea
Dehalobacterium	0.000376625924996719	Bacteria;Firmicutes;Clostridia;Clostridiales;Dehalobacteriaceae;Dehalobacterium
Deinococcus	0.00899011167455174	Bacteria;Thermi;Deinococci;Deinococcales;Deinococcaceae;Deinococcus
Delftia	0.000187813492805212	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia
Demequina	0.00200664631012317	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Cellulomonadaceae;Demequina
Dermabacter	0.00120319404184184	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Dermabacter
Dermacoccus	0.00592433617790029	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermacoccaceae;Dermacoccus
Dermatophilus	0.000280327358389495	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermatophilaceae;Dermatophilus
Desemzia	9.53948958796598e-05	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Desemzia
Desulfatibacillum	3.38968280236561e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Desulfobacteraceae;Desulfatibacillum
Desulfitobacterium	0.0273554024475003	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Desulfitobacterium
Desulfobacca	0.0136892146432944	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Desulfobacca
Desulfobacter	9.49639906064793e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Desulfobacteraceae;Desulfobacter
Desulfobacterium	0.112516119941702	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Desulfobacteraceae;Desulfobacterium
Desulfobulbus	0.0347046202671518	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfobulbus
Desulfocapsa	0.00421599205514475	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfocapsa
Desulfococcus	0.0111956245904461	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Desulfobacteraceae;Desulfococcus
Desulfofaba	1.64569735482967e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Desulfobacteraceae;Desulfofaba
Desulfofrigus	1.40219817420441e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Desulfobacteraceae;Desulfofrigus
Desulfomicrobium	2.79689203091703e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfomicrobiaceae;Desulfomicrobium
Desulfomonile	0.00458539764502095	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Desulfomonile
Desulfonatronospira	2.22290591883626e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfohalobiaceae;Desulfonatronospira
Desulfonatronum	4.39546404788092e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfonatronumaceae;Desulfonatronum
Desulforhopalus	0.0150743622139597	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulforhopalus
Desulfosarcina	0.0499687297716757	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Desulfobacteraceae;Desulfosarcina
Desulfosporomusa	6.62119014609824e-05	Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Desulfosporomusa
Desulfosporosinus	0.00100501538568081	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Desulfosporosinus
Desulfotalea	0.00390007057256404	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfotalea
Desulfotomaculum	1.07848415434173e-05	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Desulfotomaculum
Desulfovibrio	0.00764462556277072	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio
Desulfuromonas	0.4104003992842	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas
Desulfuromusa	9.78671814988521e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromusa
Devosia	0.018842912772303	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia
Dialister	0.00676856981491387	Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Dialister
Diaphorobacter	0.000122342774249486	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter
Dichelobacter	1.07848415434173e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Dichelobacter
Dickeya	0.000128534984042608	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Dickeya
Dietzia	0.00540203555547198	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dietziaceae;Dietzia
Dinoroseobacter	0.000881024868058516	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Dinoroseobacter
Dokdonella	0.00632183508648459	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Dokdonella
Dokdonia	0.000106415190976162	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Dokdonia
Dolichospermum	0.862951071215185	Bacteria;Cyanobacteria;Nostocophycideae;Nostocales;Nostocaceae;Dolichospermum
Dorea	0.0598126570705374	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea
Dyadobacter	0.00191433003029582	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae;Dyadobacter
Dyella	0.0017735771000123	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Dyella
Dysgonomonas	0.000367783745827647	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Dysgonomonas
Echinicola	9.62407602609668e-06	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cyclobacteriaceae;Echinicola
Ectothiorhodospira	0.000451841825463271	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira
Edaphobacter	0.00623409756391952	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Edaphobacter
Edwardsiella	0.101302379876584	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Edwardsiella
Eggerthella	0.0011200054863382	Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Eggerthella
Eikenella	0.00162131012456241	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Eikenella
Elizabethkingia	0.000412088938191387	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Elizabethkingia
Emticicia	0.00796379213594687	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae;Emticicia
Endozoicimonas	0.000367499020178511	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Endozoicimonaceae;Endozoicimonas
Ensifer	0.0030376297506088	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Ensifer
Enterobacter	0.000139901080892624	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter
Enterococcus	0.00163658436436461	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
Enterovibrio	0.000449606313185698	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Enterovibrio
Entomoplasma	1.83452851345275e-05	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Entomoplasmataceae;Entomoplasma
Epulopiscium	0.00032228482883532	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Epulopiscium
Erwinia	0.0333070907916291	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Erwinia
Erysipelothrix	7.76770130548239e-06	Bacteria;Tenericutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae;Erysipelothrix
Erythrobacter	0.00155668850899177	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter
Erythromicrobium	0.000340917416372099	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythromicrobium
Escherichia	0.000227259773241179	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia
Ethanoligenens	2.64755831875286e-05	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ethanoligenens
Eubacterium	0.00459776431039896	Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium
Eubacterium_1	0.00193877568586458	Bacteria;Firmicutes;Clostridia;Clostridiales;ClostridialesFamilyXIII.IncertaeSedis;Eubacterium
Eubacterium_2	0.0100827141354554	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eubacterium
Eubacterium_3	0.0160861701819317	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Eubacterium
Euzebia	0.000954278713757267	Bacteria;Actinobacteria;Actinobacteria;Euzebiales;Euzebiaceae;Euzebia
Ewingella	1.37611405658937e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Ewingella
Exiguobacterium	0.000703474796785697	Bacteria;Firmicutes;Bacilli;Exiguobacterales;Exiguobacteraceae;Exiguobacterium
Facklamia	0.000674665971029216	Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia
Faecalibacterium	0.862393038788148	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Ferrimonas	0.000367460580461018	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Ferrimonadaceae;Ferrimonas
Fervidobacterium	0.000105818951675145	Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Fervidobacterium
Fibrobacter	0.000712710662139871	Bacteria;Fibrobacteres;Fibrobacteres;Fibrobacterales;Fibrobacteraceae;Fibrobacter
Filifactor	0.000522908978473477	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Filifactor
Finegoldia	0.0374556105718277	Bacteria;Firmicutes;Clostridia;Clostridiales;ClostridialesFamilyXI.IncertaeSedis;Finegoldia
Fischerella	1.04377842635382e-05	Bacteria;Cyanobacteria;Nostocophycideae;Stigonematales;NA;Fischerella
Flammeovirga	0.000125671410850774	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flammeovirgaceae;Flammeovirga
Flavisolibacter	0.0720029767673099	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;NA;Flavisolibacter
Flavobacterium	0.285839200875484	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacterium
Flectobacillus	2.40394040340565e-05	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae;Flectobacillus
Flexibacter	7.99342336817185e-05	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae;Flexibacter
Flexithrix	0.000130639119777557	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flammeovirgaceae;Flexithrix
Fluviicola	0.0999125784914517	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Cryomorphaceae;Fluviicola
Formosa	0.000285848860179954	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Formosa
Francisella	0.000919155115572327	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella
Frankia	0.0010754803950379	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Frankiaceae;Frankia
Frateuria	0.00120936930446222	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Frateuria
Friedmanniella	1.00568300473903e-05	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;Friedmanniella
Frigoribacterium	0.000286549017843319	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Frigoribacterium
Fructobacillus	1.55765070602504e-05	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Fructobacillus
Fulvimarina	9.11395711497522e-05	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Aurantimonadaceae;Fulvimarina
Fulvivirga	0.00380482186477442	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flammeovirgaceae;Fulvivirga
Fusibacter	1.88856291196903e-05	Bacteria;Firmicutes;Clostridia;Clostridiales;ClostridialesFamilyXII.IncertaeSedis;Fusibacter
Fusobacterium	0.303551584480457	Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Fusobacteriaceae;Fusobacterium
Gallibacterium	0.00120509274939791	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Gallibacterium
Gallionella	0.0026538583256753	Bacteria;Proteobacteria;Betaproteobacteria;Gallionellales;Gallionellaceae;Gallionella
Gardnerella	2.40374884889706e-05	Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Gardnerella
Gelidibacter	0.000277900370953677	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Gelidibacter
Gemella	0.0374031214116659	Bacteria;Firmicutes;Bacilli;Gemellales;Gemellaceae;Gemella
Gemmata	0.0294822405934739	Bacteria;Planctomycetes;Planctomycea;Gemmatales;Gemmataceae;Gemmata
Gemmatimonas	0.0329896432192775	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
Geobacillus	0.000181725526632836	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus
Geobacter	0.255394187543315	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter
Geodermatophilus	0.0238532200973488	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Geodermatophilaceae;Geodermatophilus
Georgenia	0.00140754277417134	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Bogoriellaceae;Georgenia
Geothrix	0.0066569115060186	Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;Geothrix
Giesbergeria	5.12456521096642e-05	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Giesbergeria
Gillisia	0.000815609225769389	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Gillisia
Glaciecola	0.00349742451718813	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Glaciecola
Gloeotrichia	0.000117918893865594	Bacteria;Cyanobacteria;Nostocophycideae;Nostocales;Nostocaceae;Gloeotrichia
Gluconacetobacter	0.000114504182173323	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Gluconacetobacter
Gluconobacter	8.85670282873408e-06	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Gluconobacter
Glycomyces	0.000135570934677212	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Glycomycetaceae;Glycomyces
Goodfellowiella	8.68487021007584e-05	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae;Goodfellowiella
Gordonia	0.0215690814058511	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Gordoniaceae;Gordonia
GOUTA19	0.018643270208066	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Thermodesulfovibrionaceae;GOUTA19
GOUTA7	0.000487407286233942	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;FW;GOUTA7
Gramella	0.000234592409660768	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Gramella
Granulicatella	0.0305326560803291	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella
Haematobacter	0.0012104048189529	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Haematobacter
Haemophilus	0.41877284142232	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus
Hahella	0.0102952915553788	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Hahellaceae;Hahella
Haliangium	0.0021514622291247	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium
Haliscomenobacter	0.00141747921612221	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Saprospiraceae;Haliscomenobacter
Haloanella	0.00254440408167692	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Haloanella
Haloarcula	8.19668012528892e-05	Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Haloarcula
Halobacillus	8.6391157638022e-05	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Halobacillus
Halochromatium	0.00174379249422155	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Halochromatium
Haloferula	0.0059489694286624	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Haloferula
Halolactibacillus	8.29726116694149e-05	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Halolactibacillus
Halomicrobium	2.03069171734712e-05	Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Halomicrobium
Halomicronema	0.000186774843922801	Bacteria;Cyanobacteria;Synechococcophycideae;Pseudanabaenales;Pseudanabaenaceae;Halomicronema
Halomonas	0.00491786192259493	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas
Haloplasma	3.38968280236561e-05	Bacteria;Firmicutes;Bacilli;Haloplasmatales;Haloplasmataceae;Haloplasma
Haloterrigena	3.38968280236561e-05	Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Haloterrigena
Halothiobacillus	5.47738182126723e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Halothiobacillaceae;Halothiobacillus
HB118	8.03885099363949e-05	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Thermodesulfovibrionaceae;HB118
HB2_32_21	0.006056586666359	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alteromonadaceae;HB2_32_21
Helcococcus	2.0709282586789e-05	Bacteria;Firmicutes;Clostridia;Clostridiales;ClostridialesFamilyXI.IncertaeSedis;Helcococcus
Helicobacter	9.09818130643887e-05	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter
Herbaspirillum	0.00404103710709329	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum
Hirschia	1.83460477406307e-05	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Hyphomonadaceae;Hirschia
Histophilus	8.26708470558328e-06	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Histophilus
Holdemania	0.0153823280473064	Bacteria;Tenericutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae;Holdemania
